GEO_UID,Visible_minority%,Immigrants%,Canadian_citizens%,Housing_Renter%,Housing_Owner%,Native_english/french_speaker%,Martial_status_Married%,Single-detached_house%,Highrise_condo%,Movable_dwelling%,Avg_household_size,Age_0_14%,Age_15_64%,Age_65%,Age_avg
59152283,0.427509294,0.464684015,0.985130112,0.037174721,0.390334572,1,0.650557621,0.970873786,0,0,2.7,0.130111524,0.63197026,0.260223048,47.6
59152284,0.570212766,0.361702128,0.880851064,0.05106383,0.280851064,0.90212766,0.570212766,0.348258706,0,0,3,0.136170213,0.655319149,0.204255319,43
59152285,0.451977401,0.40960452,0.953389831,0.021186441,0.310734463,0.946327684,0.564971751,0.864197531,0,0,2.9,0.148305085,0.677966102,0.176553672,43.6
59152286,0.785040431,0.518867925,0.872641509,0.047169811,0.222371968,0.872641509,0.522237197,0.595794393,0,0,3.6,0.171832884,0.694070081,0.131401617,39.7
59152288,0.636942675,0.440552017,0.897027601,0,0.286624204,0.902335456,0.599787686,0.894160584,0,0,3.4,0.127388535,0.663481953,0.212314225,44.5
59152289,0.663764962,0.408052231,1.033732318,0.043525571,0.255712731,1,0.538628945,0.811320755,0,0,3.7,0.141458107,0.680087051,0.179542982,42
59152290,0.3125,0.230978261,1.005434783,0.027173913,0.339673913,1,0.570652174,0.724637681,0,0,2.8,0.135869565,0.679347826,0.176630435,44.3
59152291,0.333333333,0.230769231,0.743589744,0.068376068,0.226495726,0.747863248,0.478632479,0.248306998,0,0.451467269,2.5,0.076923077,0.670940171,0.247863248,49.2
59152292,0.620567376,0.381205674,0.957446809,0.026595745,0.310283688,1,0.585106383,0.692307692,0,0,3.1,0.115248227,0.664893617,0.212765957,46
59152294,0.525679758,0.383685801,0.622356495,0.03021148,0.190332326,0.688821752,0.450151057,0.267639903,0,0,3.1,0.132930514,0.788519637,0.078549849,36.1
59152295,0.741063644,0.536181343,0.780296425,0.058849172,0.233217088,0.876198779,0.496948561,0.112676056,0,0.056338028,3.3,0.18744551,0.66695728,0.143853531,38.1
59152296,0.825642716,0.519116678,0.867666447,0.070039552,0.225774555,0.959129862,0.500164799,0.208227527,0.00253936,0,3.4,0.236486486,0.696275544,0.067567568,32.8
59152297,0.6875,0.414351852,0.886574074,0.071759259,0.238425926,0.979166667,0.523148148,0.348837209,0,0,3.4,0.203703704,0.696759259,0.099537037,36.1
59152299,0.419664269,0.341726619,0.87529976,0.029976019,0.275779376,0.905275779,0.581534772,0.618374558,0,0,3,0.149880096,0.623501199,0.227817746,44.5
59152300,0.347648262,0.36809816,0.971370143,0.020449898,0.306748466,1,0.562372188,0.878787879,0,0,3,0.153374233,0.674846626,0.173824131,43.3
59152302,0.282926829,0.170731707,0.951219512,0.019512195,0.27804878,0.956097561,0.492682927,0.667701863,0,0,3.4,0.209756098,0.692682927,0.097560976,37.2
59152303,0.269382392,0.203679369,0.919842313,0.05913272,0.256241787,0.972404731,0.538764783,0.731707317,0,0,3.2,0.183968463,0.670170828,0.144546649,39.9
59152304,0.028195489,0.159774436,0.968045113,0.07518797,0.272556391,0.996240602,0.535714286,0.81920904,0,0,2.9,0.178571429,0.704887218,0.112781955,39.1
59152305,0.07713885,0.126227209,0.848527349,0.049088359,0.259467041,0.897615708,0.525946704,0.627802691,0,0,3.2,0.182328191,0.715287518,0.105189341,37.5
59152306,0.263929619,0.153958944,0.835777126,0.08797654,0.212609971,0.887096774,0.454545455,0.635964912,0,0,2.8,0.168621701,0.623167155,0.212609971,43.9
59152307,0.197095436,0.228215768,0.902489627,0.062240664,0.290456432,0.933609959,0.560165975,0.58988764,0,0,2.8,0.186721992,0.684647303,0.134854772,38.5
59152308,0.387275242,0.31120332,0.995850622,0.034578147,0.283540802,1,0.484094053,0.421686747,0,0,3.3,0.242047026,0.656984786,0.10373444,36.2
59152309,0.349462366,0.322580645,0.922939068,0.035842294,0.250896057,0.940860215,0.519713262,0.615384615,0,0,3,0.170250896,0.743727599,0.089605735,37.7
59152312,0.249487355,0.201640465,0.871496924,0.03417635,0.256322625,0.881749829,0.526315789,0.790697674,0,0,3.4,0.2050581,0.686944634,0.105946685,37.2
59152313,0.155642023,0.155642023,0.846303502,0.038910506,0.262645914,0.865758755,0.505836576,0.63253012,0,0,3.2,0.194552529,0.680933852,0.126459144,38.5
59152314,0.16221374,0.190839695,0.753816794,0.057251908,0.248091603,0.896946565,0.477099237,0.524861878,0,0,3.1,0.171755725,0.734732824,0.095419847,37.4
59152315,0.365646259,0.246598639,0.986394558,0.05952381,0.272108844,1,0.535714286,0.653266332,0,0,3,0.170068027,0.714285714,0.119047619,39.7
59152316,0.185950413,0.123966942,0.97107438,0.041322314,0.27892562,0.97107438,0.506198347,0.697674419,0,0,2.9,0.196280992,0.661157025,0.154958678,39.8
59152317,0.237068966,0.165229885,0.818965517,0.057471264,0.25862069,0.854885057,0.409482759,0.486111111,0,0,2.8,0.208333333,0.560344828,0.237068966,43.1
59152318,0.171875,0.140625,0.9765625,0.296875,0.1328125,1,0.40625,0.296167247,0,0,2.3,0.171875,0.6640625,0.15625,41
59152319,0.154559505,0.170015456,0.919629057,0.193199382,0.455950541,0.950540958,0.378670788,0.033557047,0,0,1.5,0.054095827,0.70324575,0.247295209,48.2
59152320,0.182748538,0.197368421,0.964912281,0.372807018,0.263157895,0.986842105,0.328947368,0.011363636,0,0,1.6,0.080409357,0.665204678,0.263157895,47.7
59152321,0.161849711,0.184971098,0.930635838,0.190751445,0.161849711,0.971098266,0.410404624,0.3894081,0,0,2.8,0.225433526,0.670520231,0.104046243,36.2
59152322,0.507246377,0.338164251,0.77294686,0.096618357,0.193236715,0.724637681,0.531400966,0.744680851,0,0,3.6,0.144927536,0.664251208,0.193236715,42.2
59152323,0.260416667,0.238095238,1.004464286,0.05952381,0.267857143,1,0.587797619,0.777777778,0,0,3.1,0.15625,0.669642857,0.178571429,43
59152324,0.2,0.22,1.05,0.08,0.28,1,0.52,0.657142857,0,0,3,0.19,0.68,0.13,39.8
59152325,0.133451957,0.133451957,0.925266904,0.044483986,0.3113879,0.943060498,0.533807829,0.812807882,0,0,2.9,0.177935943,0.720640569,0.106761566,38.5
59152326,0.352209945,0.296961326,1.01519337,0.048342541,0.331491713,1,0.580110497,0.753968254,0,0,2.9,0.165745856,0.649171271,0.186464088,42.7
59152327,0.285087719,0.270467836,0.862573099,0.080409357,0.255847953,0.906432749,0.504385965,0.445736434,0,0,2.8,0.197368421,0.665204678,0.138888889,38.6
59152328,0.091666667,0.158333333,1.008333333,0.033333333,0.325,1,0.6,0.866666667,0,0,2.7,0.175,0.616666667,0.208333333,43.5
59152329,0.030674847,0.153374233,0.966257669,0.030674847,0.32208589,1,0.582822086,0.785123967,0,0,2.8,0.153374233,0.674846626,0.153374233,42.5
59152330,0.131782946,0.11627907,0.782945736,0.054263566,0.255813953,0.798449612,0.550387597,0.570175439,0,0,3,0.147286822,0.682170543,0.162790698,42.3
59152331,0.291607397,0.248933144,0.931721195,0.049786629,0.305832148,0.974395448,0.554765292,0.847107438,0,0,3,0.163584637,0.640113798,0.199146515,43.4
59152332,0.18705036,0.201438849,0.964028777,0,0.316546763,0.964028777,0.553956835,0.734693878,0,0,3,0.158273381,0.661870504,0.179856115,42.6
59152333,0.304761905,0.20952381,1.076190476,0.076190476,0.361904762,1,0.4,0.044642857,0,0,2.3,0.219047619,0.714285714,0.066666667,34.8
59152334,0.177419355,0.209677419,0.879032258,0.056451613,0.290322581,0.935483871,0.516129032,0.519230769,0.096153846,0,2.8,0.169354839,0.709677419,0.120967742,38.8
59152335,0.174506829,0.174506829,1.031866464,0.053110774,0.364188164,1,0.500758725,0.409556314,0,0,2.4,0.151745068,0.743550835,0.113808801,38.3
59152336,0.132042254,0.14084507,1.073943662,0.088028169,0.413732394,1,0.563380282,0.307692308,0,0,2.2,0.14084507,0.616197183,0.246478873,46.8
59152337,0.181711606,0.228604924,0.937866354,0.029308324,0.287221571,0.990621336,0.592028136,0.746527778,0,0,3,0.164126612,0.679953107,0.146541618,42
59152338,0.079365079,0.158730159,0.941043084,0,0.340136054,0.952380952,0.623582766,0.892857143,0,0,2.8,0.124716553,0.612244898,0.260770975,46.9
59152339,0.194931774,0.136452242,0.974658869,0.038986355,0.263157895,0.964912281,0.536062378,0.596590909,0,0,3.1,0.136452242,0.711500975,0.155945419,41.8
59152340,0.58993183,0.332983744,0.943890928,0.10487677,0.17304667,0.97273204,0.516518091,0.4778157,0,0,3.6,0.191400105,0.686942842,0.125852124,37.5
59152341,0.266233766,0.220779221,0.948051948,0.123376623,0.337662338,1,0.454545455,0.125,0,0.013888889,2.1,0.123376623,0.61038961,0.266233766,45.7
59152342,0,0.172413793,0.913793103,0.034482759,0.379310345,0.931034483,0.534482759,0.789473684,0,0,2.6,0.155172414,0.706896552,0.137931034,40.8
59152343,0.090909091,0.159090909,0.920454545,0.176136364,0.3125,0.948863636,0.460227273,0.09009009,0,0,2,0.147727273,0.767045455,0.090909091,37.6
59152344,0.287009063,0.271903323,0.974320242,0.113293051,0.377643505,0.981873112,0.453172205,0.075757576,0,0,2.1,0.128398792,0.657099698,0.211480363,43.3
59152345,0.104712042,0.151832461,0.863874346,0.246073298,0.35078534,0.942408377,0.397905759,0,0,0,1.6,0.089005236,0.696335079,0.214659686,47.1
59152346,0.217831814,0.24822695,0.87639311,0.202634245,0.288753799,0.967578521,0.425531915,0.02,0,0,1.9,0.151975684,0.658561297,0.192502533,42.2
59152347,0.213049268,0.159786951,0.985352863,0.213049268,0.272969374,1,0.366178429,0.041899441,0,0,2.1,0.17310253,0.712383489,0.113182423,37.8
59152348,0.099009901,0.086633663,1.076732673,0.334158416,0.160891089,1,0.321782178,0,0,0,2.1,0.173267327,0.73019802,0.111386139,38
59152350,0.087601078,0.202156334,0.956873315,0.188679245,0.444743935,0.977088949,0.39083558,0,0,0,1.5,0.053908356,0.525606469,0.424528302,55.7
59152351,0.06993007,0.157342657,1.066433566,0.087412587,0.253496503,1,0.463286713,0.641025641,0,0,2.9,0.20979021,0.734265734,0.061188811,34.8
59152352,0.144312394,0.152801358,0.950764007,0.016977929,0.297113752,0.950764007,0.500848896,0.778894472,0,0,3.1,0.263157895,0.64516129,0.093378608,34.6
59152353,0.079155673,0.118733509,1.002638522,0.052770449,0.290237467,1,0.474934037,0.647482014,0,0,2.8,0.18469657,0.686015831,0.131926121,37.7
59152354,0,0.070993915,0.953346856,0.030425963,0.304259635,0.963488844,0.46653144,0.461956522,0,0,2.7,0.202839757,0.720081136,0.081135903,35.4
59152355,0.149892934,0.074946467,0.845824411,0.021413276,0.310492505,0.899357602,0.524625268,0.71875,0,0,3.1,0.182012848,0.717344754,0.096359743,38.9
59152356,0.02994012,0.03992016,0.918163673,0.02994012,0.279441118,0.928143713,0.499001996,0.676470588,0,0,3.1,0.209580838,0.658682635,0.129740519,37.6
59152357,0.095785441,0.134099617,1.01532567,0,0.325670498,1,0.593869732,0.761904762,0,0,2.7,0.134099617,0.670498084,0.191570881,43.2
59152358,0.06626506,0.084337349,0.993975904,0.042168675,0.307228916,1,0.56626506,0.827464789,0,0,3,0.186746988,0.698795181,0.120481928,38.9
59152359,0.083234245,0.089179548,1.028537455,0.041617122,0.33293698,1,0.529131986,0.71656051,0,0,2.8,0.172413793,0.707491082,0.118906064,38.2
59152360,0.104895105,0.163170163,0.874125874,0,0.34965035,0.885780886,0.547785548,0.811688312,0,0,2.9,0.174825175,0.652680653,0.163170163,39.9
59152361,0.024096386,0.156626506,1.036144578,0.060240964,0.301204819,1,0.518072289,0.810810811,0,0,2.8,0.21686747,0.626506024,0.156626506,39.4
59152362,0.020746888,0.031120332,0.788381743,0.05186722,0.269709544,0.798755187,0.518672199,0.828571429,0,0,2.9,0.20746888,0.674273859,0.114107884,38
59152363,0.127659574,0.074468085,1.191489362,0.021276596,0.308510638,1,0.563829787,0.774193548,0,0,3.1,0.191489362,0.64893617,0.159574468,39.9
59152364,0.046838407,0.117096019,0.93676815,0.023419204,0.351288056,0.960187354,0.585480094,0.933333333,0,0,2.9,0.18735363,0.644028103,0.163934426,41.2
59152365,0.064456722,0.110497238,1.012891344,0.018416206,0.359116022,1,0.552486188,0.775,0,0,2.9,0.14732965,0.699815838,0.156537753,42.3
59152366,0,0.089605735,0.976702509,0.02688172,0.304659498,0.985663082,0.564516129,0.816831683,0,0,2.9,0.17921147,0.672043011,0.152329749,40.1
59152367,0.058252427,0.126213592,0.980582524,0.029126214,0.291262136,1,0.45631068,0.780346821,0,0,3.1,0.233009709,0.650485437,0.126213592,37.3
59152368,0.165929204,0.154867257,1.172566372,0,0.376106195,1,0.542035398,0.710059172,0,0,2.8,0.165929204,0.685840708,0.14380531,40.9
59152369,0.111336032,0.126518219,1.00708502,0.025303644,0.303643725,1,0.551619433,0.868902439,0,0,3.1,0.177125506,0.647773279,0.172064777,41
59152370,0.038277512,0.110047847,0.971291866,0.033492823,0.301435407,1,0.559808612,0.814285714,0,0,3.1,0.172248804,0.660287081,0.167464115,41.4
59152371,0,0.167173252,0.668693009,0.045592705,0.273556231,0.699088146,0.56231003,0.865384615,0,0,2.7,0.106382979,0.653495441,0.243161094,48.4
59152372,0.107052897,0.144836272,0.988664987,0.069269521,0.251889169,1,0.560453401,0.742753623,0,0,2.9,0.170025189,0.705289673,0.119647355,40.2
59152373,0.207715134,0.192878338,0.890207715,0.029673591,0.326409496,0.979228487,0.623145401,0.942622951,0,0,2.8,0.192878338,0.59347181,0.222551929,44.6
59152374,0.040650407,0.138211382,0.951219512,0.032520325,0.276422764,0.967479675,0.552845528,0.798122066,0,0.023474178,3,0.170731707,0.650406504,0.178861789,42.4
59152375,0.025996534,0.051993068,0.901213172,0.017331023,0.311958406,0.909878683,0.597920277,0.845771144,0,0,2.8,0.173310225,0.597920277,0.225303293,44.3
59152377,0.091615769,0.138811771,0.7523598,0.099944475,0.219322599,0.78289839,0.435868962,0.324675325,0.23538961,0,2.5,0.12770683,0.480288728,0.391449195,52.9
59152380,0.243243243,0.283783784,0.878378378,0.094594595,0.202702703,0.932432432,0.486486486,0.512820513,0,0,3.4,0.216216216,0.648648649,0.135135135,37.8
59152381,0.217391304,0.16722408,0.869565217,0.08361204,0.2090301,0.861204013,0.510033445,0.4,0,0,3.1,0.192307692,0.652173913,0.158862876,38.8
59152382,0.094979647,0.203527815,0.868385346,0.020352782,0.339213026,0.92265943,0.52917232,0.830388693,0,0,2.6,0.189959294,0.630936228,0.176390773,41
59152383,0.267062315,0.237388724,0.637982196,0.059347181,0.252225519,0.741839763,0.430267062,0.401785714,0,0,2.5,0.178041543,0.474777448,0.341246291,49.9
59152384,0.28125,0.3125,0.958333333,0.28125,0.21875,1,0.395833333,0.041493776,0,0,2,0.15625,0.583333333,0.260416667,44.2
59152385,0.41005291,0.350529101,0.806878307,0.423280423,0.046296296,0.925925926,0.330687831,0.013333333,0,0,2.1,0.198412698,0.648148148,0.158730159,38.7
59152386,0.079051383,0.177865613,0.928853755,0.316205534,0.40513834,0.938735178,0.40513834,0.013623978,0,0,1.4,0.009881423,0.395256917,0.592885375,63.9
59152387,0,0.117647059,0.905882353,0.541176471,0.117647059,0.917647059,0.282352941,0,0,0,1.4,0.070588235,0.588235294,0.341176471,53.1
59152388,0.247933884,0.297520661,0.859504132,0.239669421,0.247933884,0.909090909,0.404958678,0.016556291,0,0,2.1,0.214876033,0.404958678,0.380165289,47.8
59152389,0.071428571,0.125,0.800595238,0.068452381,0.348214286,0.839285714,0.431547619,0,0.055478502,0,2.1,0.145833333,0.613095238,0.244047619,45
59152390,0.185185185,0.185185185,0.960648148,0.208333333,0.277777778,0.9375,0.428240741,0.022522523,0,0,2,0.150462963,0.752314815,0.081018519,37
59152391,0.085518814,0.15963512,0.763968073,0.70695553,0,0.803876853,0.11972634,0,0,0,1.1,0.017103763,0.421892816,0.564424173,66.6
59152392,0.2340773,0.255851932,0.928143713,0.359281437,0.2340773,0.990745781,0.402830702,0.004344049,0,0,1.7,0.097985846,0.751224823,0.149700599,41.9
59152393,0.239923225,0.326295585,0.911708253,0.239923225,0.307101727,1,0.383877159,0,0,0,1.9,0.143953935,0.6621881,0.19193858,43.5
59152394,0.144927536,0.133779264,0.930880713,0.245261984,0.206243032,0.958751394,0.484949833,0.081206497,0,0.011600928,2.2,0.16722408,0.746934225,0.094760312,35.5
59152395,0.178197065,0.258560447,0.981830887,0.080363382,0.412299092,1,0.468204053,0.114613181,0,0,2.1,0.174703005,0.653389238,0.174703005,41
59152396,0.172155689,0.247005988,0.950598802,0.05988024,0.359281437,1,0.494011976,0.266903915,0,0,2.4,0.142215569,0.583832335,0.269461078,46
59152397,0.211505922,0.101522843,1.108291032,0.050761421,0.27072758,1,0.448392555,0.638297872,0,0,3.3,0.24534687,0.685279188,0.059221658,34.4
59152398,0.185185185,0.216049383,1.033950617,0.046296296,0.277777778,1,0.509259259,0.72815534,0,0,3.2,0.216049383,0.694444444,0.092592593,35.7
59152399,0.174180328,0.12295082,0.952868852,0.040983607,0.276639344,0.993852459,0.50204918,0.695364238,0,0,3.2,0.245901639,0.68647541,0.06147541,33.6
59152403,0.224089636,0.266106443,0.980392157,0.12605042,0.196078431,0.952380952,0.518207283,0.78125,0,0,2.8,0.154061625,0.68627451,0.168067227,42.5
59152406,0.366906475,0.268242549,0.867420349,0.043165468,0.256937307,0.953751285,0.494347379,0.331402831,0,0.006435006,3.3,0.256937307,0.685508736,0.058581706,32.4
59152407,0.154471545,0.138211382,0.869918699,0,0.284552846,0.87804878,0.504065041,0.824742268,0,0,3.2,0.211382114,0.723577236,0.06504065,36.3
59152408,0.107816712,0.121293801,0.943396226,0.026954178,0.283018868,0.970350404,0.566037736,0.921052632,0,0,3.2,0.229110512,0.660377358,0.121293801,38.2
59152409,0.158371041,0.135746606,0.938914027,0.022624434,0.305429864,0.961538462,0.576923077,0.939597315,0,0,2.9,0.192307692,0.690045249,0.113122172,38.3
59152410,0.123574144,0.171102662,0.855513308,0,0.294676806,0.884030418,0.589353612,0.953757225,0,0,3.1,0.199619772,0.69391635,0.104562738,38.9
59152411,0.197530864,0.172839506,0.913580247,0.086419753,0.283950617,0.950617284,0.49382716,0.590277778,0,0,2.8,0.172839506,0.716049383,0.12345679,40.2
59152414,0.165081142,0.218242865,1.015668719,0.036373811,0.391717963,1,0.49804141,0.133868809,0,0,2.4,0.176273083,0.646334639,0.179071069,41.3
59152415,0.131578947,0.083732057,0.968899522,0.023923445,0.251196172,0.968899522,0.526315789,0.923076923,0,0,3.2,0.251196172,0.705741627,0.04784689,33.9
59152416,0.132075472,0.113207547,1.037735849,0,0.339622642,1,0.528301887,0.952380952,0,0,3.1,0.245283019,0.716981132,0.056603774,35.4
59152417,0.1443769,0.098784195,0.805471125,0.060790274,0.212765957,0.828267477,0.524316109,0.680751174,0,0,3.3,0.182370821,0.752279635,0.068389058,36.2
59152418,0.144650655,0.166484716,0.966157205,0.032751092,0.338427948,0.996179039,0.526746725,0.366032211,0,0,2.8,0.223799127,0.638646288,0.13919214,38.7
59152419,0.054945055,0.041208791,0.934065934,0.027472527,0.274725275,0.92032967,0.521978022,0.796460177,0,0,3.2,0.233516484,0.714285714,0.041208791,34
59152420,0.132075472,0.160377358,0.839622642,0.018867925,0.273584906,0.905660377,0.528301887,0.833333333,0,0,3.1,0.198113208,0.726415094,0.075471698,36.5
59152421,0.058027079,0.154738878,0.996131528,0.01934236,0.338491296,1,0.551257253,0.828571429,0,0,3.1,0.135396518,0.783365571,0.077369439,39.7
59152422,0.211581292,0.267260579,1.069042316,0.022271715,0.311804009,1,0.534521158,0.810810811,0,0,3.1,0.200445434,0.723830735,0.077951002,35.5
59152423,0.106870229,0.129770992,0.893129771,0.045801527,0.297709924,0.93129771,0.572519084,0.791666667,0,0,2.8,0.20610687,0.687022901,0.114503817,39
59152424,0.077294686,0.178743961,0.903381643,0.053140097,0.265700483,0.927536232,0.531400966,0.594202899,0,0,3,0.202898551,0.700483092,0.101449275,37.9
59152425,0.203549061,0.182672234,0.908141962,0.036534447,0.260960334,0.986430063,0.548016701,0.797342193,0,0,3.3,0.203549061,0.715031315,0.0782881,37.4
59152426,0.149253731,0.190713101,0.953565506,0.033167496,0.306799337,0.953565506,0.572139303,0.774647887,0,0,3,0.215588723,0.679933665,0.107794362,38.7
59152428,0.251889169,0.20906801,0.74559194,0.161209068,0.256926952,0.831234257,0.44836272,0.125,0.3125,0.164772727,2,0.110831234,0.536523929,0.350125945,50.2
59152431,0.066489362,0.212765957,0.957446809,0.033244681,0.432180851,1,0.591755319,0.201149425,0,0,2.1,0.132978723,0.465425532,0.412234043,52.9
59152432,0.09383378,0.089365505,0.951742627,0.040214477,0.294906166,0.978552279,0.531724754,0.464824121,0,0.037688442,3,0.201072386,0.634495085,0.165326184,39.6
59152433,0,0,1.5,0,0.5,1,0.375,0.666666667,0,0,2.7,0.25,0.625,0.125,40
59152434,0.152,0.264,1.088,0.04,0.352,1,0.552,0.615079365,0,0.178571429,2.7,0.128,0.68,0.2,45
59152435,0.135294118,0.217647059,0.941176471,0.141176471,0.288235294,0.970588235,0.488235294,0.260047281,0.11820331,0,2.2,0.147058824,0.694117647,0.147058824,40
59152436,0.191666667,0.183333333,0.975,0.358333333,0.241666667,1,0.358333333,0.054495913,0.095367847,0,1.7,0.091666667,0.741666667,0.166666667,44.6
59152437,0.113122172,0.165912519,0.965309201,0.256410256,0.301659125,0.995475113,0.36199095,0.035799523,0.167064439,0,1.7,0.075414781,0.701357466,0.218702866,45.3
59152439,0.080291971,0.145985401,0.839416058,0.131386861,0.321167883,0.875912409,0.481751825,0.231884058,0,0,2,0.109489051,0.649635036,0.233576642,45.2
59152440,0.243128964,0.274841438,0.909090909,0.126849894,0.179704017,0.930232558,0.465116279,0.393939394,0,0,3,0.221987315,0.708245243,0.063424947,34.1
59152441,0.04576659,0.137299771,0.869565217,0.068649886,0.2402746,0.869565217,0.446224256,0.714285714,0,0,3.2,0.183066362,0.709382151,0.091533181,37.5
59152442,0.161516854,0.266853933,0.926966292,0.18258427,0.245786517,0.997191011,0.456460674,0.3125,0,0,2.3,0.175561798,0.575842697,0.252808989,44.4
59152443,0.284313725,0.343137255,0.960784314,0.078431373,0.294117647,1,0.529411765,0.816326531,0,0,2.7,0.147058824,0.696078431,0.156862745,41
59152444,0.203488372,0.130813953,0.901162791,0.058139535,0.261627907,0.959302326,0.479651163,0.583333333,0,0,3,0.203488372,0.712209302,0.087209302,37
59152445,0.249643367,0.242510699,1.019971469,0.17831669,0.278174037,1,0.44935806,0.385756677,0,0,2.2,0.142653352,0.727532097,0.12125535,38.9
59152446,0.108225108,0.12987013,1.04978355,0.043290043,0.324675325,1,0.519480519,0.807453416,0,0,2.9,0.205627706,0.681818182,0.108225108,37.8
59152448,0.186335404,0.124223602,0.910973085,0.062111801,0.227743271,0.931677019,0.455486542,0.552147239,0,0,3.1,0.217391304,0.693581781,0.103519669,37.1
59152449,0.084134615,0.15625,0.9375,0.036057692,0.300480769,0.961538462,0.492788462,0.793103448,0,0,3,0.168269231,0.697115385,0.120192308,40.6
59152450,0.073529412,0.147058824,0.922459893,0.03342246,0.327540107,0.949197861,0.54144385,0.576923077,0,0.122377622,2.6,0.13368984,0.655080214,0.207219251,44.2
59152451,0.216,0.192,1.112,0.032,0.328,1,0.512,0.547619048,0,0,3,0.184,0.648,0.168,41.3
59152452,0.146520147,0.10989011,0.787545788,0.091575092,0.293040293,0.860805861,0.586080586,0.700934579,0,0,2.7,0.128205128,0.695970696,0.164835165,44.8
59152453,0.186046512,0.131782946,0.899224806,0.054263566,0.302325581,0.92248062,0.472868217,0.584415584,0,0,2.8,0.178294574,0.736434109,0.085271318,38.6
59152454,0.164670659,0.209580838,0.928143713,0.03742515,0.336826347,1,0.546407186,0.796812749,0,0,2.7,0.127245509,0.703592814,0.164670659,43.9
59152455,0.143459916,0.181434599,0.784810127,0.084388186,0.329113924,0.831223629,0.4092827,0.14198783,0,0,2,0.097046414,0.561181435,0.337552743,52
59152456,0.076687117,0.208588957,1.006134969,0.279141104,0.303680982,1,0.426380368,0.099789916,0.115546218,0,1.8,0.107361963,0.598159509,0.294478528,48.6
59152458,0.150214592,0.214592275,0.922746781,0.407725322,0.203862661,0.997854077,0.278969957,0.01572327,0.204402516,0,1.5,0.064377682,0.697424893,0.236051502,47.8
59152459,0.14573991,0.201793722,0.975336323,0.549327354,0.14573991,1,0.201793722,0,0.195195195,0,1.4,0.067264574,0.706278027,0.235426009,47.5
59152460,0.075934579,0.163551402,0.735981308,0.403037383,0.093457944,0.800233645,0.362149533,0.081585082,0.361305361,0,1.5,0.058411215,0.46728972,0.473130841,59.6
59152461,0.208333333,0.168650794,0.912698413,0.089285714,0.297619048,0.962301587,0.505952381,0.690607735,0,0,2.9,0.188492063,0.714285714,0.109126984,37.3
59152462,0.092348285,0.125329815,0.930079156,0.052770449,0.316622691,0.943271768,0.474934037,0.625,0,0,2.6,0.164907652,0.718997361,0.112137203,38.7
59152463,0.246575342,0.280821918,0.945205479,0.061643836,0.308219178,1,0.417808219,0.397727273,0,0,2.7,0.212328767,0.664383562,0.136986301,39
59152464,0.103668262,0.09569378,0.901116427,0.04784689,0.271132376,0.917065391,0.494417863,0.817757009,0,0,2.9,0.175438596,0.717703349,0.111642743,39.2
59152465,0.059347181,0.148367953,0.87537092,0.029673591,0.296735905,0.87537092,0.474777448,0.782608696,0,0,2.9,0.178041543,0.712166172,0.103857567,38.6
59152466,0.171288744,0.187601958,0.905383361,0.048939641,0.269168026,0.921696574,0.538336052,0.797101449,0,0,3,0.163132137,0.693311582,0.138662316,40.1
59152467,0.15258216,0.14084507,1.115023474,0.093896714,0.281690141,1,0.528169014,0.838926174,0,0,2.9,0.14084507,0.692488263,0.164319249,42
59152468,0.04576659,0.171624714,0.892448513,0.022883295,0.33180778,0.926773455,0.594965675,0.931677019,0,0.031055901,2.8,0.137299771,0.663615561,0.205949657,45
59152469,0.178173719,0.077951002,1.069042316,0.022271715,0.334075724,1,0.590200445,0.961538462,0,0,2.9,0.178173719,0.65701559,0.167037862,41.5
59152470,0.145631068,0.133495146,0.910194175,0.048543689,0.303398058,0.946601942,0.485436893,0.838709677,0,0,2.8,0.145631068,0.655339806,0.20631068,44.3
59152471,0.081300813,0.162601626,1.056910569,0.027100271,0.406504065,1,0.582655827,0.646258503,0,0.272108844,2.6,0.094850949,0.758807588,0.135501355,44.3
59152472,0.172064777,0.172064777,0.880566802,0.091093117,0.253036437,0.880566802,0.506072874,0.706214689,0,0,2.8,0.172064777,0.668016194,0.16194332,41.6
59152474,0.178571429,0.246138996,0.916988417,0.048262548,0.313706564,0.999034749,0.463320463,0.47752809,0,0,2.9,0.202702703,0.656370656,0.144787645,38.7
59152477,0.094850949,0.12195122,0.860433604,0.013550136,0.284552846,0.901084011,0.494579946,0.501930502,0,0,3,0.182926829,0.718157182,0.101626016,37.3
59152478,0.062656642,0.112781955,0.877192982,0.07518797,0.250626566,0.914786967,0.526315789,0.88028169,0,0,2.7,0.162907268,0.726817043,0.100250627,39.6
59152479,0.134048257,0.167560322,0.951742627,0.033512064,0.288203753,0.978552279,0.516085791,0.599250936,0,0,2.8,0.127345845,0.717158177,0.154155496,42
59152480,0.142857143,0.227799228,0.953667954,0.023166023,0.362934363,0.969111969,0.498069498,0.181086519,0,0,2.6,0.196911197,0.706563707,0.096525097,36.9
59152481,0.125523013,0.292887029,0.857740586,0,0.491631799,0.878661088,0.564853556,0.229166667,0,0,2,0.073221757,0.543933054,0.387029289,53.5
59152482,0.042016807,0.168067227,0.945378151,0,0.714285714,0.966386555,0.525210084,0,0,0,1.5,0,0.273109244,0.714285714,69.4
